Company,TypeName,Inches,Ram,OpSys,Weight,Price_in_euros,Cpu_Brand,Cpu_Type,Cpu_Speed,Gpu_Brand,Gpu_Type,SSD,HDD,Flash_Storage,Screen_Width,Screen_Height,TotalPixels,PPI,Ram_to_Storage,Processing_Power
MSI,Gaming,17.3,8,Windows,2.7,1349.0,Intel,i7,2.8,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,6928.397206722576,4.0,22.4
Dell,Notebook,15.6,16,Windows,2.06,2397.0,Intel,i7,2.8,Nvidia,Dedicated,1,0,0,3840.0,2160.0,8294400.0,34082.840236686396,8.0,44.8
Dell,Notebook,17.3,8,Windows,4.42,2046.0,Intel,i7,2.7,Nvidia,Dedicated,0,1,0,1920.0,1080.0,2073600.0,6928.397206722576,4.0,21.6
Lenovo,2 in 1 Convertible,10.1,4,Other,0.69,319.0,Intel,x5-Z8550,1.44,Intel,Integrated,0,0,1,1920.0,1200.0,2304000.0,22586.02097833546,2.0,5.76
Lenovo,2 in 1 Convertible,13.3,8,Windows,1.3,1199.0,Intel,i5,1.8,Intel,Integrated,1,0,0,3200.0,1800.0,5760000.0,32562.609531347163,4.0,14.4
HP,Notebook,13.3,4,Other,1.29,615.0,Intel,Dual,1.5,Intel,Integrated,0,0,1,3200.0,1800.0,5760000.0,32562.609531347163,2.0,6.0
Lenovo,Notebook,14.0,2,Windows,1.5,229.0,Intel,Dual,1.6,Intel,Integrated,0,0,1,1366.0,768.0,1049088.0,5352.489795918367,1.0,3.2
HP,Notebook,15.6,8,Windows,2.1,879.0,Intel,i5,1.6,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,12.8
Toshiba,Ultrabook,13.3,32,Windows,1.05,2799.0,Intel,i7,2.7,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,16.0,86.4
Lenovo,Notebook,15.6,4,Other,1.85,403.5,Intel,i3,2.0,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,8.0
Lenovo,Notebook,14.0,4,Windows,2.1,299.0,Intel,Dual,1.1,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,5352.489795918367,2.0,4.4
Dell,Notebook,15.6,8,Windows,2.24,565.0,Intel,i5,2.5,AMD,Dedicated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,20.0
Acer,Notebook,15.6,12,Windows,2.4,1009.0,Intel,i5,2.5,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,30.0
HP,Notebook,15.6,8,Windows,1.91,979.0,Intel,i7,2.7,Nvidia,Dedicated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,21.6
HP,Notebook,15.6,6,Windows,2.19,764.0,Intel,i7,2.5,AMD,Dedicated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,3.0,15.0
Asus,Notebook,15.6,8,Windows,1.99,906.62,Intel,i5,2.5,Nvidia,Dedicated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,20.0
HP,Notebook,15.6,4,Windows,2.31,1199.0,Intel,i5,2.3,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,9.2
Lenovo,Notebook,17.3,8,Windows,3.0,659.0,Intel,i5,2.3,AMD,Dedicated,0,1,0,1600.0,900.0,1440000.0,4811.3869491129,4.0,18.4
Asus,Gaming,15.6,16,Windows,2.1,1899.0,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,8520.710059171599,5.333333333333333,44.8
Lenovo,Notebook,15.6,8,Windows,2.32,895.0,Intel,i7,2.5,AMD,Dedicated,0,0,0,1920.0,1080.0,2073600.0,8520.710059171599,8.0,20.0
Dell,2 in 1 Convertible,13.3,8,Windows,1.24,2013.1,Intel,i7,1.3,Intel,Integrated,1,0,0,3200.0,1800.0,5760000.0,32562.609531347163,4.0,10.4
Dell,Notebook,15.6,4,Windows,2.2,449.0,Intel,i3,2.0,AMD,Dedicated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,8.0
Lenovo,Notebook,15.6,8,Other,2.2,629.0,Intel,i7,2.5,Nvidia,Dedicated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,4.0,20.0
HP,Gaming,15.6,8,Windows,2.2,1099.0,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,8520.710059171599,2.6666666666666665,22.4
HP,Notebook,15.6,8,Windows,2.04,1018.99,Intel,i7,2.7,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,21.6
Lenovo,Notebook,15.6,4,Windows,2.2,399.0,AMD,9420,2.9,AMD,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,11.6
HP,Notebook,15.6,4,Windows,1.86,612.61,Intel,i5,2.5,AMD,Dedicated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,10.0
Asus,Notebook,15.6,4,Windows,2.2,575.0,AMD,A10-9620P,2.5,AMD,Dedicated,1,1,0,1920.0,1080.0,2073600.0,8520.710059171599,1.3333333333333333,10.0
HP,Ultrabook,13.3,8,Windows,1.38,1119.0,Intel,i7,2.7,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,4.0,21.6
Toshiba,Notebook,14.0,8,Windows,1.95,1180.0,Intel,i5,2.3,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,10579.591836734693,4.0,18.4
HP,Gaming,17.3,8,Windows,2.75,1399.0,Intel,i5,2.3,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,2.6666666666666665,18.4
Dell,2 in 1 Convertible,15.6,4,Windows,2.08,795.99,Intel,i3,2.3,Intel,Integrated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,9.2
Dell,Gaming,17.3,32,Windows,4.42,3147.37,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,3840.0,2160.0,8294400.0,27713.588826890304,10.666666666666666,89.6
Lenovo,Notebook,13.3,4,Other,1.45,459.9,Intel,Dual,1.6,Intel,Integrated,0,0,1,1366.0,768.0,1049088.0,5930.7366159760295,2.0,6.4
Asus,Gaming,17.3,16,Windows,2.9,2122.0,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,5.333333333333333,44.8
Lenovo,Notebook,15.6,8,Windows,1.9,813.0,Intel,i5,2.5,AMD,Dedicated,1,1,0,1920.0,1080.0,2073600.0,8520.710059171599,2.6666666666666665,20.0
MSI,Gaming,15.6,8,Windows,2.2,1027.74,Intel,i5,2.5,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,20.0
Lenovo,Notebook,14.0,4,Windows,2.02,990.0,Intel,i5,2.5,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,5352.489795918367,2.0,10.0
Acer,Ultrabook,14.0,8,Windows,1.6,884.0,Intel,i7,1.8,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,10579.591836734693,4.0,14.4
Lenovo,Ultrabook,12.5,8,Windows,0.99,1399.0,Intel,M,1.2,Intel,Integrated,1,0,0,2560.0,1440.0,3686400.0,23592.96,4.0,9.6
Lenovo,Notebook,15.6,8,Other,2.2,659.01,Intel,i7,2.7,Nvidia,Dedicated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,21.6
HP,Netbook,11.6,2,Windows,1.17,209.0,Intel,Dual,1.6,Intel,Integrated,0,0,1,1366.0,768.0,1049088.0,7796.432818073722,1.0,3.2
Acer,Gaming,17.3,16,Windows,4.2,2599.0,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,5.333333333333333,44.8
Dell,Notebook,15.6,8,Linux,2.33,778.87,Intel,i7,2.7,AMD,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,21.6
Asus,Gaming,17.3,16,Windows,2.9,1407.0,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,5.333333333333333,44.8
Asus,Gaming,17.3,16,Windows,3.0,1591.0,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,5.333333333333333,44.8
Acer,Notebook,17.3,4,Windows,3.0,805.0,Intel,i5,1.6,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,6928.397206722576,2.0,6.4
Dell,Notebook,15.6,4,Windows,2.2,545.67,Intel,i3,2.0,AMD,Dedicated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,8.0
Lenovo,Notebook,15.6,4,Windows,2.05,685.0,Intel,i5,1.6,Intel,Integrated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,6.4
Asus,Ultrabook,15.6,8,Windows,1.7,977.0,Intel,i5,2.5,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,20.0
Lenovo,Notebook,15.6,4,Windows,2.4,609.0,Intel,i5,2.5,Nvidia,Dedicated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,10.0
Dell,Notebook,17.3,8,Windows,2.8,1085.0,Intel,i5,1.6,AMD,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,2.6666666666666665,12.8
Dell,Notebook,15.6,16,Windows,2.2,1219.24,Intel,i7,1.8,AMD,Dedicated,1,1,0,1920.0,1080.0,2073600.0,8520.710059171599,5.333333333333333,28.8
Lenovo,Gaming,17.3,16,Windows,4.6,2289.99,Intel,i7,2.6,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,5.333333333333333,41.6
Acer,Notebook,14.0,4,Other,1.68,349.0,Intel,Dual,1.6,Intel,Integrated,0,0,1,1366.0,768.0,1049088.0,5352.489795918367,2.0,6.4
Lenovo,2 in 1 Convertible,13.3,16,Windows,1.3,1499.0,Intel,i7,2.5,Intel,Integrated,1,0,0,3200.0,1800.0,5760000.0,32562.609531347163,8.0,40.0
Lenovo,2 in 1 Convertible,13.9,8,Windows,1.4,1599.0,Intel,i5,1.6,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,10732.363749288339,4.0,12.8
Lenovo,2 in 1 Convertible,14.0,8,Windows,1.74,899.0,Intel,i5,1.6,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,10579.591836734693,4.0,12.8
Dell,Notebook,13.3,4,Windows,1.65,689.0,Intel,i3,2.0,Intel,Integrated,1,0,0,1366.0,768.0,1049088.0,5930.7366159760295,2.0,8.0
HP,Notebook,14.0,4,Windows,1.63,722.0,Intel,i5,1.6,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,5352.489795918367,2.0,6.4
HP,Notebook,17.3,8,Windows,2.5,639.9,Intel,i3,2.0,Intel,Integrated,1,0,0,1600.0,900.0,1440000.0,4811.3869491129,4.0,16.0
MSI,Gaming,15.6,16,Windows,2.4,1799.0,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,8520.710059171599,5.333333333333333,44.8
Lenovo,Notebook,17.3,8,Windows,2.8,519.0,AMD,9220,2.5,AMD,Dedicated,0,1,0,1600.0,900.0,1440000.0,4811.3869491129,4.0,20.0
Dell,Notebook,15.6,8,Linux,1.98,895.01,Intel,i7,2.7,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,21.6
HP,Ultrabook,12.5,4,Windows,1.26,1539.0,Intel,i5,2.5,Intel,Integrated,0,1,0,1920.0,1080.0,2073600.0,13271.04,2.0,10.0
MSI,Gaming,15.6,8,Windows,2.2,839.0,Intel,i7,2.7,Nvidia,Dedicated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,21.6
HP,Notebook,17.3,8,Windows,2.5,923.0,Intel,i5,1.6,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,6928.397206722576,4.0,12.8
Lenovo,Notebook,15.6,4,Windows,1.9,549.0,Intel,i5,2.5,Intel,Integrated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,10.0
Dell,Notebook,15.6,8,Linux,2.3,805.99,Intel,i7,2.7,AMD,Dedicated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,4.0,21.6
Asus,Gaming,15.6,16,Windows,2.5,1600.0,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,8520.710059171599,5.333333333333333,44.8
HP,Notebook,14.0,4,Windows,1.95,1265.0,Intel,i5,2.5,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,10579.591836734693,2.0,10.0
LG,Ultrabook,15.6,8,Windows,1.09,2299.0,Intel,i7,1.8,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,14.4
Lenovo,Notebook,13.3,4,Windows,1.44,881.0,Intel,i5,2.5,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,2.0,10.0
Acer,Notebook,15.6,8,Windows,2.23,742.0,Intel,i7,2.7,Nvidia,Dedicated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,21.6
HP,Gaming,17.3,12,Windows,2.62,1799.0,Intel,i7,2.8,Nvidia,Dedicated,0,1,0,1920.0,1080.0,2073600.0,6928.397206722576,6.0,33.599999999999994
HP,Ultrabook,14.0,8,Windows,1.48,2089.0,Intel,i7,2.7,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,10579.591836734693,4.0,21.6
Toshiba,Ultrabook,13.3,16,Windows,1.05,2226.0,Intel,i7,2.7,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,8.0,43.2
HP,Notebook,17.3,6,Windows,2.71,699.0,Intel,i5,2.5,AMD,Dedicated,0,1,0,1920.0,1080.0,2073600.0,6928.397206722576,3.0,15.0
Dell,Notebook,15.6,4,Linux,2.09,523.63,Intel,i5,2.3,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,9.2
Dell,Notebook,15.6,8,Windows,2.2,870.0,Intel,i7,1.8,AMD,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,14.4
HP,Workstation,15.6,8,Windows,2.6,1738.27,Intel,i7,2.8,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,22.4
Apple,Ultrabook,12.0,8,Mac,0.92,1279.0,Intel,M,1.2,Intel,Integrated,0,0,1,2304.0,1440.0,3317760.0,23040.0,4.0,9.6
Fujitsu,Notebook,15.6,8,Windows,2.2,739.0,Intel,i5,2.5,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,4.0,20.0
Dell,Ultrabook,13.3,16,Windows,1.21,2499.0,Intel,i7,1.8,Intel,Integrated,1,0,0,3840.0,2160.0,8294400.0,46890.157725139914,8.0,28.8
Dell,Workstation,15.6,8,Windows,2.0,2135.0,Intel,i7,2.7,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,21.6
Apple,Ultrabook,13.3,8,Mac,1.35,1099.0,Intel,i5,1.6,Intel,Integrated,0,0,1,1440.0,900.0,1296000.0,7326.587144553111,4.0,12.8
HP,2 in 1 Convertible,11.6,4,Other,1.4,615.0,Intel,Dual,1.1,Intel,Integrated,0,0,1,1366.0,768.0,1049088.0,7796.432818073722,2.0,4.4
Dell,2 in 1 Convertible,11.6,4,Windows,1.39,603.0,Intel,M,1.0,Intel,Integrated,1,0,0,1366.0,768.0,1049088.0,7796.432818073722,2.0,4.0
HP,Notebook,15.6,6,Windows,2.1,529.0,AMD,9720P,2.7,AMD,Dedicated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,3.0,16.200000000000003
Microsoft,Ultrabook,13.5,8,Windows,1.252,1340.0,Intel,i5,2.5,Intel,Integrated,1,0,0,2256.0,1504.0,3393024.0,18617.415637860082,4.0,20.0
Asus,Notebook,15.6,8,Windows,2.0,1224.0,Intel,i7,2.7,Intel,Integrated,1,1,0,1920.0,1080.0,2073600.0,8520.710059171599,2.6666666666666665,21.6
MSI,Gaming,15.6,16,Windows,1.8,2094.48,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,8520.710059171599,5.333333333333333,44.8
Toshiba,Notebook,13.3,4,Windows,1.2,1195.0,Intel,i5,2.3,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,2.0,9.2
Dell,Ultrabook,13.3,8,Windows,1.29,899.0,Intel,i5,2.5,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,4.0,20.0
Dell,Notebook,15.6,4,Windows,2.2,776.0,Intel,i5,1.6,AMD,Dedicated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,6.4
Asus,Gaming,17.3,8,Windows,3.2,1299.0,AMD,1700,3.0,AMD,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,2.6666666666666665,24.0
Acer,Notebook,15.6,4,Windows,2.4,384.0,Intel,i3,2.4,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,9.6
Dell,Notebook,15.6,8,Windows,2.0,739.0,Intel,i3,2.0,AMD,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,16.0
Dell,Ultrabook,13.3,8,Windows,1.21,1599.0,Intel,i5,1.6,Intel,Integrated,1,0,0,3840.0,2160.0,8294400.0,46890.157725139914,4.0,12.8
Acer,Gaming,15.6,16,Windows,2.5,1299.0,Intel,i5,2.5,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,8.0,40.0
Dell,Notebook,15.6,4,Windows,2.2,498.9,Intel,i3,2.0,AMD,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,8.0
Asus,Notebook,15.6,8,Windows,2.0,1299.0,Intel,i7,2.7,Nvidia,Dedicated,1,1,0,3840.0,2160.0,8294400.0,34082.840236686396,2.6666666666666665,21.6
HP,Notebook,17.3,8,Windows,2.63,1200.0,Intel,i7,2.7,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,6928.397206722576,4.0,21.6
HP,Notebook,15.6,4,Windows,2.1,398.0,AMD,9220,2.5,AMD,Dedicated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,10.0
Lenovo,Notebook,17.3,8,Windows,3.4,2999.0,Intel,i7,2.8,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,6928.397206722576,4.0,22.4
Acer,Notebook,15.6,4,Windows,2.2,639.0,Intel,i7,2.7,Nvidia,Dedicated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,10.8
Dell,Notebook,15.6,8,Windows,2.0,665.0,Intel,i3,2.0,Intel,Integrated,1,0,0,1366.0,768.0,1049088.0,4310.848126232742,4.0,16.0
Lenovo,Notebook,15.6,4,Windows,2.2,399.0,AMD,9220,2.5,AMD,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,10.0
HP,Notebook,15.6,4,Windows,1.91,478.89,AMD,A6-9220,2.5,AMD,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,10.0
HP,Notebook,13.3,8,Windows,1.49,959.0,Intel,i5,1.6,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,4.0,12.8
Lenovo,Notebook,15.6,4,Windows,2.1,621.45,Intel,i5,2.5,Intel,Integrated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,10.0
HP,Notebook,15.6,4,Other,1.86,344.99,Intel,i3,2.0,Intel,Integrated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,2.0,8.0
Lenovo,Notebook,14.0,2,Windows,1.42,249.0,Intel,Dual,1.6,Intel,Integrated,0,0,1,1366.0,768.0,1049088.0,5352.489795918367,1.0,3.2
Acer,Notebook,15.6,8,Windows,2.2,579.0,AMD,9620P,2.5,AMD,Dedicated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,4.0,20.0
Dell,Notebook,15.6,8,Linux,2.2,749.01,Intel,i7,2.7,AMD,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,21.6
Asus,Gaming,17.3,16,Windows,2.9,2419.0,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,5.333333333333333,44.8
Dell,Notebook,15.6,6,Windows,2.3,459.0,Intel,i3,2.4,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,3.0,14.399999999999999
HP,Notebook,17.3,16,Windows,2.5,1271.0,Intel,i7,1.8,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,6928.397206722576,8.0,28.8
HP,Notebook,17.3,8,Windows,2.5,1045.0,Intel,i7,1.8,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,6928.397206722576,4.0,14.4
Acer,Notebook,17.3,4,Windows,3.3,598.0,Intel,i3,2.0,Nvidia,Dedicated,0,1,0,1600.0,900.0,1440000.0,4811.3869491129,2.0,8.0
Acer,Notebook,11.6,4,Windows,1.4,485.0,Intel,Quad,1.6,Intel,Integrated,0,0,1,1366.0,768.0,1049088.0,7796.432818073722,2.0,6.4
Lenovo,Gaming,15.6,8,Windows,2.5,1109.0,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,8520.710059171599,2.6666666666666665,22.4
Toshiba,Ultrabook,13.3,16,Windows,1.36,1877.0,Intel,i7,2.5,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,8.0,40.0
Dell,Notebook,15.6,4,Linux,2.18,443.9,Intel,i3,2.0,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,8.0
Lenovo,2 in 1 Convertible,15.6,8,Windows,2.0,1699.0,Intel,i7,2.8,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,22.4
HP,Notebook,15.6,4,Windows,2.04,769.99,Intel,i3,2.4,Intel,Integrated,1,0,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,9.6
Apple,Ultrabook,15.4,16,Mac,1.83,2439.97,Intel,i7,2.8,AMD,Dedicated,1,0,0,2880.0,1800.0,5184000.0,21858.660819699777,8.0,44.8
HP,Notebook,15.6,6,Windows,1.91,568.9,AMD,A10-9620P,2.5,AMD,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,3.0,15.0
Asus,Gaming,17.3,8,Windows,3.2,1695.0,AMD,1600,3.2,AMD,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,2.6666666666666665,25.6
Lenovo,2 in 1 Convertible,13.3,8,Windows,1.37,1399.0,Intel,i5,2.5,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,4.0,20.0
Asus,Notebook,15.6,4,Windows,2.0,449.0,Intel,Quad,1.1,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,4.4
Dell,Notebook,15.6,8,Linux,2.2,647.0,Intel,i5,1.6,AMD,Dedicated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,12.8
Asus,Gaming,17.3,16,Windows,4.3,2299.0,Intel,i7,2.6,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,5.333333333333333,41.6
MSI,Gaming,17.3,16,Windows,2.8,2249.0,Intel,i7,2.8,Nvidia,Dedicated,1,1,0,1920.0,1080.0,2073600.0,6928.397206722576,5.333333333333333,44.8
Lenovo,Notebook,17.3,4,Other,2.8,529.0,Intel,i3,2.0,Intel,Integrated,0,1,0,1920.0,1080.0,2073600.0,6928.397206722576,2.0,8.0
Lenovo,2 in 1 Convertible,15.6,8,Windows,2.08,959.0,Intel,i5,2.5,AMD,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,20.0
Lenovo,Notebook,15.6,16,Windows,2.5,2449.0,Intel,i7,2.9,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,8.0,46.4
Lenovo,Gaming,15.6,8,Other,2.4,779.0,Intel,i5,2.5,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,20.0
HP,2 in 1 Convertible,13.3,16,Windows,1.42,1399.0,Intel,i7,2.7,Intel,Integrated,1,0,0,3200.0,1800.0,5760000.0,32562.609531347163,8.0,43.2
Acer,Notebook,15.6,8,Linux,2.4,846.0,Intel,i7,2.8,Nvidia,Dedicated,0,1,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,22.4
Acer,Notebook,15.6,4,Windows,2.4,410.8,Intel,i3,2.0,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,8.0
Dell,Ultrabook,12.5,4,Windows,1.5,1166.97,Intel,i3,2.3,Intel,Integrated,1,0,0,1366.0,768.0,1049088.0,6714.1632,2.0,9.2
Asus,2 in 1 Convertible,13.3,8,Windows,1.1,1358.0,Intel,i5,2.5,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,4.0,20.0
HP,Workstation,17.3,16,Windows,3.0,4389.0,Intel,E3-1535M,2.9,Nvidia,Dedicated,1,0,0,1920.0,1080.0,2073600.0,6928.397206722576,8.0,46.4
HP,Notebook,15.6,4,Windows,1.86,488.69,Intel,i5,2.5,Intel,Integrated,0,1,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,10.0
Dell,2 in 1 Convertible,15.6,8,Windows,1.56,1049.0,Intel,i7,1.8,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,14.4
HP,Notebook,14.0,4,Windows,1.54,1099.99,Intel,i5,2.3,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,10579.591836734693,2.0,9.2
Dell,Notebook,15.6,8,Windows,1.9,1179.0,Intel,i5,2.6,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,20.8
HP,Notebook,17.3,8,Windows,2.5,896.0,Intel,i5,1.6,Nvidia,Dedicated,0,1,0,1920.0,1080.0,2073600.0,6928.397206722576,4.0,12.8
Apple,Ultrabook,13.3,8,Mac,1.37,1518.55,Intel,i5,2.3,Intel,Integrated,1,0,0,2560.0,1600.0,4096000.0,23155.633444513536,4.0,18.4
Lenovo,Notebook,15.6,4,Windows,2.3,565.0,Intel,i3,2.0,Intel,Integrated,1,0,0,1366.0,768.0,1049088.0,4310.848126232742,2.0,8.0
Acer,Notebook,14.0,2,Other,1.68,330.0,Intel,Dual,1.6,Intel,Integrated,0,0,1,1366.0,768.0,1049088.0,5352.489795918367,1.0,3.2
Lenovo,Notebook,15.6,8,Windows,2.3,830.0,Intel,i5,2.5,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,8520.710059171599,4.0,20.0
Lenovo,Notebook,17.3,8,Other,2.8,589.0,Intel,i5,2.5,Nvidia,Dedicated,0,1,0,1600.0,900.0,1440000.0,4811.3869491129,4.0,20.0
Toshiba,Ultrabook,13.3,8,Windows,1.2,1590.0,Intel,i5,2.3,Intel,Integrated,1,0,0,1920.0,1080.0,2073600.0,11722.539431284978,4.0,18.4
Dell,Ultrabook,12.5,8,Windows,1.5,1413.1,Intel,i5,2.3,Intel,Integrated,1,0,0,1366.0,768.0,1049088.0,6714.1632,4.0,18.4
